text_combined,label
weekend activity dated june 2 thru june 4 th revision 1 friday night 6 45 pm sherry fontenot w texaco called stating tank batteries 5 debbie valenzuela called concerning channel changes matter resolved around 8 30 shawn gas control also mention equistar pull gas pt arthur plant mtr 1062 approx gas flow 6 0 mm weekend inform janice burke davis w equistar weekend activity nominate point june business 9 30 6 00 pm cindy golly called cut texoma mtr 71 4 886 mm saturday meter total 79 059 mm k hpl 216 1 40 pm karen zinn w louis dryfus called cut oasismidcon totaling 31 595 oasis midcon stream p line notified note paul mcpheeters oasis meter total 70 945 1 00 pm daren called inform additional 20 0 mm cut texoma k hpl 215 cindy reconfirm point 50 945 mm gas day sunday june 4 th 20 0 cut texoma mtr 71 moved pgev midtexas dewvill 980388 pleas check meters 6780 71 68 weekend scheduling changes k 012 35985 201,0
blue dolphin pipe line company contract 96037499 daren inquiring status contract contract forwarded april 10 2000 review initial need know still possession contract possession contract need contract routed signatures returned counterparty thank marlene hilliard forwarded marlene hilliard hou ect 06 06 2000 03 33 pm marlene hilliard 06 06 2000 03 33 pm daren j farmer hou ect ect cc subject,0
review hey daren brief review mike let know questions see attached file molsen doc thanks mark molsen doc,0
duke energy deal 269123 july november 2000 daren thanks prompt attention matter appreciate slight problem however find deals july november 1999 path manager looked sitara see put deal 269123 may 1999 also july november 2000 mean put deal july november 1999 inadvertently put july november 2000 would put july november 1999 send e mail done thanks fred daren j farmer 06 06 2000 10 32 fred boas hou ect ect cc subject duke energy 5192 1999 issues apply deal 269123 contract 012 27049 201 fred boas 06 05 2000 03 50 pm stephanie gomes hou ect ect cc daren j farmer hou ect ect aimee lannou hou ect ect robert e lloyd hou ect ect howard b camp hou ect ect subject duke energy 5192 1999 issues stephanie meter 6757 done redraft invoice months let know meter still issue meter 5192 never heard back aimee transport contract attach deal 269123 months question gas still allocated strangers gas contract aimee vacation mid june put call daren farmer find transport contract attach deal 269123 find transport contract use set accounting arrangements get robert lloyd put contract pops reallocate fred stephanie gomes 06 01 2000 08 55 fred boas hou ect ect cc subject duke energy meter 6757 5192 issue 1999 hey fred deal numbers duke energy could please let know allocated gas meters also forwarding emails two deals records questions please give call thanks stephanie meter 0986757 deal 266962 4 1 99 4 30 99 5 1 99 5 31 99 meter 0985192 deal 269123 5 1 99 5 31 99 7 1 99 7 31 99 forwarded stephanie gomes hou ect 06 01 2000 08 45 aimee lannou 05 11 2000 03 45 pm fred boas hou ect ect cc howard b camp hou ect ect stephanie gomes hou ect ect subject crow connor meter 6757 fred stephanie meter 6757 reallocated stephanie price duke show owe months question fred boas 05 11 2000 03 18 pm aimee lannou hou ect ect cc robert e lloyd hou ect ect howard b camp hou ect ect stephanie gomes hou ect ect subject crow connor meter 6757 aimee please put ena 201 contract meter april may 1999 track id 117848 reallocate meter months done please let stephanie know redraft invoice next day pops bridges mops also respect second issue daren asking price stephanie may able help copy duke invoice stephanie crow conner meter essentially fixed aimee reallocates wait next day redraft invoice aimee gets back us please redraft invoice next day let know issue resolved fred daren j farmer 05 11 2000 02 14 pm aimee lannou hou ect ect cc fred boas hou ect ect pat clynes corp enron enron subject sarco lateral crow connor meters created deal 266962 volumes mtr 6757 price duke reporting mtr 5192 volumes activity payback koch aimee lannou 05 09 2000 03 30 pm daren j farmer hou ect ect cc fred boas hou ect ect pat clynes corp enron enron subject sarco lateral crow connor meters daren chance look aimee forwarded aimee lannou hou ect 05 09 2000 03 26 pm aimee lannou 05 04 2000 03 26 pm daren j farmer hou ect ect cc fred boas hou ect ect subject sarco lateral crow connor meters daren set new deals meter 6757 5192 meter 6757 crow connor counterparty duke energy trading month contract deal june 99 ena 201 87426 july 99 hpl 215 95072 aug 99 hpl 215 102775 sept 99 hpl 215 110502 meter 5192 sarco lateral deal ever set meter 5192 duke energy trading flow may july nov 99 please let know set new deals meters thanks aimee forwarded aimee lannou hou ect 05 04 2000 03 17 pm fred boas 05 04 2000 12 08 pm aimee lannou hou ect ect cc robert e lloyd hou ect ect howard b camp hou ect ect subject sarco lateral crow connor meters aimee crow connor meter 6757 gas allocated strangers gas april may 1999 duke calling settlements asking money need set accounting arrangements meter months please provide correct transportation contract valid deal transaction addition sarco lateral meter 5192 gas allocated strangers gas may july 1999 duke calling settlements asking money need set accounting arrangements meter months please provide correct transportation contract valid deal transaction would like get done asap since customer calling settlements start close next week thanks fred,0
interconnect intercompany issues issues need resolved month june deadline cleanup 6 30 please notify issues resolved timeframe thanks howard b camp 06 07 2000 12 50 pm rita wynne hou ect ect pat clynes corp enron enron lisa csikos hou ect ect daren j farmer hou ect ect ami chokshi corp enron enron cc fred boas hou ect ect stella l morris hou ect ect clem cernosek hou ect ect thu nguyen hou ect ect jackie young hou ect ect charlotte hawkins hou ect ect karen lindley corp enron enron carlos j rodriguez hou ect ect stacey neuweiler hou ect ect kristen j hanson hou ect ect rhonda robinson hou ect ect howard b camp hou ect ect gregg lenart hou ect ect subject interconnect intercompany issues list major items still outstanding interdesk interconnect report 1999 2000 impacting intercompany cleanup sap implementation issues addressed earlier e mails updated list issues need completed june 19 2000 1 king ranch interstates fred stella working exxon reconcile oct 1999 apr 2000 interstate nominations tennessee ngpl also tejas 2 tetco meter 6892 question custody transfer meter ena using tetco volume hplc using hpl measurement volume causing desk desk variance clem pat working 3 transco bammel meter 74 transco hpl nominations balance meter 74 charlotte needs work transco resolve 4 dow meter 4486 sale entex needs taken hplc meter 4486 sale needs dow meter 4486 desk desk ena buyer hplc seller needs set dow meter 4486 ami needs set deals thu needs coordinate months involved done thu reallocates dow pipeline jackie needs zero confirmed noms make meter non allocatable pops clem verified steve schneider meter hpl system 5 east texas gas devon devon invoicing ena entire flow carthage meter 4607701 east texas keeping hplc whole nominations desk desk deal balance karen working pennzoil east texas reach agreement handle issue 6 pgev actuals swing meters hpl matching expense volumes allocated pgev sherlyn working stacey charlotte resolve 7 pan energy sales issues discrepancies pgev katherine sherlyn working stacey resolve,0
interconnect intercompany issues list major items still outstanding interdesk interconnect report 1999 2000 impacting intercompany cleanup sap implementation issues addressed earlier e mails updated list issues need completed june 19 2000 1 king ranch interstates fred stella working exxon reconcile oct 1999 apr 2000 interstate nominations tennessee ngpl also tejas 2 tetco meter 6892 question custody transfer meter ena using tetco volume hplc using hpl measurement volume causing desk desk variance clem pat working 3 transco bammel meter 74 transco hpl nominations balance meter 74 charlotte needs work transco resolve 4 dow meter 4486 sale entex needs taken hplc meter 4486 sale needs dow meter 4486 desk desk ena buyer hplc seller needs set dow meter 4486 ami needs set deals thu needs coordinate months involved done thu reallocates dow pipeline jackie needs zero confirmed noms make meter non allocatable pops clem verified steve schneider meter hpl system 5 east texas gas devon devon invoicing ena entire flow carthage meter 4607701 east texas keeping hplc whole nominations desk desk deal balance karen working pennzoil east texas reach agreement handle issue 6 pgev actuals swing meters hpl matching expense volumes allocated pgev sherlyn working stacey charlotte resolve 7 pan energy sales issues discrepancies pgev katherine sherlyn working stacey resolve,0
interconnect intercompany issues attached detail spreadsheet items allocation group working forwarded howard b camp hou ect 06 07 2000 02 00 pm howard b camp 06 07 2000 12 50 pm rita wynne hou ect ect pat clynes corp enron enron lisa csikos hou ect ect daren j farmer hou ect ect ami chokshi corp enron enron cc fred boas hou ect ect stella l morris hou ect ect clem cernosek hou ect ect thu nguyen hou ect ect jackie young hou ect ect charlotte hawkins hou ect ect karen lindley corp enron enron carlos j rodriguez hou ect ect stacey neuweiler hou ect ect kristen j hanson hou ect ect rhonda robinson hou ect ect howard b camp hou ect ect gregg lenart hou ect ect subject interconnect intercompany issues list major items still outstanding interdesk interconnect report 1999 2000 impacting intercompany cleanup sap implementation issues addressed earlier e mails updated list issues need completed june 19 2000 1 king ranch interstates fred stella working exxon reconcile oct 1999 apr 2000 interstate nominations tennessee ngpl also tejas 2 tetco meter 6892 question custody transfer meter ena using tetco volume hplc using hpl measurement volume causing desk desk variance clem pat working 3 transco bammel meter 74 transco hpl nominations balance meter 74 charlotte needs work transco resolve 4 dow meter 4486 sale entex needs taken hplc meter 4486 sale needs dow meter 4486 desk desk ena buyer hplc seller needs set dow meter 4486 ami needs set deals thu needs coordinate months involved done thu reallocates dow pipeline jackie needs zero confirmed noms make meter non allocatable pops clem verified steve schneider meter hpl system 5 east texas gas devon devon invoicing ena entire flow carthage meter 4607701 east texas keeping hplc whole nominations desk desk deal balance karen working pennzoil east texas reach agreement handle issue 6 pgev actuals swing meters hpl matching expense volumes allocated pgev sherlyn working stacey charlotte resolve 7 pan energy sales issues discrepancies pgev katherine sherlyn working stacey resolve,0
cp l daren get chance stop visit cp l need change rankings pronto thanks chawkins enron north america corp pat clynes enron 06 08 2000 08 53 charlotte hawkins hou ect ect cc subject cp l charlotte please verify cp l back first june darren told allocating incorrectly causing part ua 4 problem current month please check asap thanks pat,0
may activity survey thanks daren stats need shari,0
eis invoices may wanted make aware message financial operations review rc reports may see charges also none recorded april therefore prepared see large charges june 3 months april june questions please call thanks lisa x 3 6343 forwarded lisa b cousino hou ect 06 07 2000 08 19 pm holly heath enron 06 07 2000 04 19 pm brian heinrich hou ect ect lisa b cousino hou ect ect cc subject eis invoices may fyi holly forwarded holly heath corp enron 06 07 2000 04 19 pm keith simper ect 06 07 2000 02 25 pm bus anal rptg spec hou cc bus anal rptg mgmt hou subject eis invoices may corporate informed eis invoices april may posted msas process trying correct problem however see charges msas month per corporate ena consolidations contact corporate ensure problem corrected close june business thanks keith simper,0
tristar gas company may 2001 problem tristar may 2001 deal number 779345 sent invoice 40 000 24 th 31 st 3 975 deal 6 000 24 th 3 975 deal 40 000 find deal oasis hpl amount megan,0
cp l okay guys one corrected measured volumes pulled morning allocations corrected deal 92399 215 contract taking swing anything else let know chawkins enron north america corp pat clynes enron 06 08 2000 08 53 charlotte hawkins hou ect ect cc subject cp l charlotte please verify cp l back first june darren told allocating incorrectly causing part ua 4 problem current month please check asap thanks pat,0
accomplishments sorry delay ami 1 tom asked historical number entex 2 nd week job morning meeting expecting bring forth anything started one provided information first day decided look tom pleased 2 tom gave info ed asked data cinco ranch greatwood spring interconnects coordinated brad blevins applied fact origination booked nov points yet operational brad remain close contact share entex interconnect info b research transport info documented entex transport volumes decreased 6000 used info towards audit c check weather forecast nov got weather info mike roberts developed volumes corresponded historical data related average forecast tom response great anyone able 3 prepare present entex info morning meetings prebid meetings 4 work weather research group get better understanding entex trends 5 prepare information gathering entex data including midcon vols price behavior temperature weather conditions hpl vols 6 thoroughly understand apply entex contracts realize need daily vols mentor summer intern put together data base historical information winter cap recognized accounting discrepancy saved us 11 000 reorganized entex tracking spreadsheets incorporate variety info including booked volumes weather contract terms part audit team 7 managed weather hedge swap put background work found weather research group incorrect files feeding incorrect data iah temps instead hou temps find resulted gain 3 376 780 8 handle ces deals texas desk organized facilitated meeting back office review ces deals incorporated ces info enron systems fully gather data liaison devon enron whole trade floor ensure information correct praised joan quick went beyond call duty howard camp met regions texas one info line organized 9 develop good relationship entex 10 facilitate monthly meeting cross functional entex team resolve issues discuss current happenings keep everyone know 11 tufco understand apply daily monthly annual contract obligations develop relationship txu meet learn operations 12 cross training run position better understand hpl operations back trading craig run economic firm books 3 weeks prepared summary sheet detailing position p l traders support complimented tom,0
may hours survey guys remeber reminded last tuesday 5 30 staff meeting look attached message james 5 00 hours deadline friday 6 2 unfortunately responded understand busy expressed concerns process burdening however pressures internally provide information sr management timely basis need part please respond asap later thursday 6 8 please contact jennifer shari questions need help additionally involved bridgeline preparing bid services going forward per discussion trevor yesterday therefore may drivers critical process also everyone please get info asap appreciate help forwarded brenda f herod hou ect 06 07 2000 03 26 pm james scribner enron 05 30 2000 11 54 brenda f herod hou ect ect diane h cook hou ect ect mary smith hou ect ect carolyn gilley hou ect ect connie sutton hou ect ect kathryn cordes hou ect ect jefferson sorenson hou ect ect michael e moscoso hou ect ect william kelly hou ect ect bob klein hou ect ect rita wynne hou ect ect kristin albrecht hou ect ect leslie reeves hou ect ect donna greif hou ect ect john jacobsen hou ect ect scott pleus hou ect ect mary g gosnell hou ect ect carrie hollomon hou ect ect jeff harbert hou ect ect todd hall hou ect ect brent price hou ect ect bryce baxter hou ect ect bill hare hou ect ect cheryl king hou ect ect judy barnes hou ect ect tony harris hou ect ect jeffrey c gossett hou ect ect mary solmonson hou ect ect michael eiben hou ect ect pat clynes corp enron enron daren j farmer hou ect ect lisa csikos hou ect ect irene flynn hou ect ect denae umbower hou ect ect juanita marchand hou ect ect dale neuner hou ect ect sheri thomas hou ect ect kim theriot hou ect ect david oliver hou ect ect eugenio perez hou ect ect david baumbach hou ect ect thresa allen hou ect ect roy lipsett hou ect ect susan harrison hou ect ect dan houston corp enron enron steve jackson hou ect ect daren j farmer hou ect ect cc lisa b cousino hou ect ect shari mao hou ect ect jennifer reside hou ect ect elmo gore corp enron enron subject may hours survey attached please find hours survey instructions month may 2000 sending survey time opportunity introduce yet met asked take direct roll development rollout operations pricing model fka transaction cost model past directed implementation several pricing systems based activity based costing similar operations pricing model opm past couple weeks observations model lead concerned quality data used model take efforts opm team get satisfactory level data quality process start months data collection efforts please pay particular attention month bar raised management energy operations data quality timeliness completing survey take time review last month numbers please return surveys shari mao end day friday june 2 please note following changes nat gas rc see deal validation transportation rate activities therefore surveys notably longer necessarily take time survey contain activity team spends time please type activities survey contact jennifer reside 35971 discuss proceed questions relating model survey unable meet survey due date please call jennifer reside 35971 shari vacation week,0
texas unfinaled invoices may 2000 production please find attached spreadsheets listing unfinaled sales invoices may production indicated group responsible outstanding item responsible department column settlement coordinator also listed spreadsheets please team members contact coordinators directly information needed final invoice communicated last week meeting sally deadline completing work invoices finaled friday june 16 2000 appreciate efforts teams make expediting research ensure final may invoices end day friday thank support cooperation efforts lisa,0
centana storage deal mike stephen two able get deal sale centana storage aep please advise would like completed close possible daren aware transaction please let know thanks,0
midlothian forecast forwarded carey metz hou ect 06 13 2000 08 13 maillet lisa 06 13 2000 07 42 32 enron carey metz peter ash pg e biggs brian sally manning trey christensen txu david avila vivian liedtke cc subject midlothian forecast 13 th 57 000 14 th 59 000 061300 short xls,0
98 6725 sitara deal 266149 daren remember already sent request please roll deal cover flow 10 th 11 th may 2000 thanks jackie 3 9497,0
prior month misnomination daren 4 21 4 22 deal 237415 6 400 mmbtu transwestern oasis 6301 northern 8724 per oasis karen lindely paper noms oasis correct since deal ticket protected thanks mark,0
last check darren please review names let know names need added subtracted group prc purposes thanks help hgm sr specialist ami chokshi stacey neuweiler,0
mobil beaumont may 2001 daren want confirm may midcon volumes mobil think 30 000 mmbtu day please let know ask someone else thanks rebecca,0
panenergy marketing march 2000 production daren chance change pricing system duke called several times want get march deals finalized sure tell thanks forwarded katherine herrera corp enron 06 12 2000 01 24 pm katherine herrera 04 20 2000 08 31 daren j farmer hou ect ect cc subject panenergy marketing march 2000 production deal 157288 per conversation yesterday afternoon pls separate centena term deal spot deal sitara march 2000 production also need price east texas redelivery changed sitara hs index 085 hs index 0825 per contract price redelivery point thanks katherine 5 8643,0
el paso cuts oasis fyi 6 8 00 9 j 49 exxon 6 500 cut 6 016 cut 484 202 k oasis kept delivery whole,0
deal number darren understand tell deal number spot deal set meter 988663 4 4 4 9 janet wallis let know need additional information thanks karen,0
cilco per conversation months relating cilco deal ena texas may 1999 sept 1999 however howard talked correcting allocation pops howard telling cilco sale tied transport 206 contract pops remove sale b ena tx cilco put sale b ena tx storage book longer sale tie transport let know think discuss thanks,0
mcmullen meter list forwarded gary hanks hou ect 06 15 2000 02 35 pm enron north america corp gary hanks 12 09 99 11 10 shawna flynn hou ect ect cc subject mcmullen meter list per hms supposed meters affected section file attached meters believe producers highlighted yellow also believe meters list inactive questions please call 36449 thanks gary forwarded gary hanks hou ect 12 09 99 11 06 james mckay 12 08 99 01 59 pm gary hanks hou ect ect cc subject mcmullen meter list gary please get appropriate people might check field send see james forwarded james mckay hou ect 12 08 99 01 53 pm gary besancon enron 12 08 99 11 54 james mckay hou ect ect cc subject mcmullen meter list james list meters requested 2000 numbers affected,0
wholesale volumes texas 42 increase year year 22 increase qtr qtr 30 increase mo mo yr yr qtr qtr increases explained increase eol transactions entex taking gas mo mo increase attributable increase eol transactions tufco taking gas dave enron north america corp misti day 06 15 2000 12 19 pm david baumbach hou ect ect cc subject wholesale volumes time monthly quarterly volumetric explanations database may ready viewing reminder shortcut desktop called statistical database continued investor focus wholesale operations investor relations requests business analysis reporting provide monthly volumetric analysis wholesale operations addition quarterly analysis please review analysis may 2000 provide explanations material changes 10 year year quarter quarter month month variances current objective investor relations use analysis resource answer potential investor analyst questions may used ad hoc requests presentations essential volumes verified commercial personnel please forward verification explanations via e mail 10 00 monday june 19 please feel free call questions thanks misti day x 39525,0
shut 986315 meter 0986315 shawnee spring common point shut 6 13 2000 due high dew point repeated attempts pumper dry gas failed meter remain shut dew point within pipeline quality specs gary h forwarded gary hanks hou ect 06 15 2000 10 47 sean j smith 06 14 2000 05 55 pm gary hanks hou ect ect cc subject 986315 received call carl drachenberg hms approximately 1 45 pm 6 13 00 stating pulled stick meter 986315 wet flowing 35 lb asked gary hanks want said carl notify producer shut notified carl got touch producer shut compressor approx 2 pm 6 13 time flow carl came back 8 6 14 closed valve removed chart flow shut unit flowing 500 300 mcf meter service questions know find,0
mcmullen outage forwarded gary hanks hou ect 06 15 2000 02 35 pm enron north america corp gary hanks 12 09 99 04 37 pm shawna flynn hou ect ect connie sutton hou ect ect mary solmonson hou ect ect mary smith hou ect ect lauri allen hou ect ect daren j farmer hou ect ect cc james mckay hou ect ect subject mcmullen outage shawna addition meters sent earlier memo mcmullen system following meters shut approximately 12 00 pm thursday december 9 1999 meters shut order install pigging facilities remove liquids mcmullen 12 producers brought back line sometime afternoon december 10 1999 986847 dolan gas unit 1 989604 baker central point pioneer 989638 freeman production maxine field 989698 mclean bowers central point cordell 989700 tesoro hoskins central point 989737 pickett texan central point 985853 riser c p arco 986181 houdman 1 cokinos 986359 sanger heirs 351 1 cdp 986581 sanger heirs cdp 986682 lynes j r et al 1 986845 swierc 1 pigging facilities place mcmullen 12 pigged sometime early next week week dec 13 producers following attachment brought back line questions please call 36449 thanks gary,0
guadalupe rolled 740208 740209 740210 740235 june ena dealing guadalupe deals 819592 819594 819596 819598 backing deals aep deals 819593 819595 819597 819599 three george smith system please let know deal numbers dave,0
shut 986315 fyi active contracts behind meter dedicated reserves purchase contract phoenix gas pipeline company terminated 7 31 99 also gtc lst purchaser marketer el sordo gathering systems inc expired 8 1 99 aware contract reflect global contracts database please let know otherwise action group needs take regarding shut enron north america corp gary hanks 06 15 2000 11 18 cheryl dudley hou ect ect pat clynes corp enron enron daren j farmer hou ect ect shawna flynn hou ect ect james mckay hou ect ect cc subject shut 986315 meter 0986315 shawnee spring common point shut 6 13 2000 due high dew point repeated attempts pumper dry gas failed meter remain shut dew point within pipeline quality specs gary h forwarded gary hanks hou ect 06 15 2000 10 47 sean j smith 06 14 2000 05 55 pm gary hanks hou ect ect cc subject 986315 received call carl drachenberg hms approximately 1 45 pm 6 13 00 stating pulled stick meter 986315 wet flowing 35 lb asked gary hanks want said carl notify producer shut notified carl got touch producer shut compressor approx 2 pm 6 13 time flow carl came back 8 6 14 closed valve removed chart flow shut unit flowing 500 300 mcf meter service questions know find,0
eastrans nomination gas day 6 22 2000 forwarded stacey neuweiler hou ect 06 21 2000 08 48 enron capital trade resources corp william e speckels 06 20 2000 04 33 pm dfarmer eneron com stacey neuweiler enron com briley enron com cc michael r cherry chad w cass julia urbanek john bretz bruce mcmills subject eastrans nomination gas day 6 22 2000 nominate 33 450 mmbtu eastrans gd 6 22 2000 forward redeliveries made follows 15 000 pg e valero 10 000 hpl cw 497 8 450 fuels cotton valley questions give call 713 627 6290 thanks william,0
accrued 06 16 breakdown day counterparties,0
hl p 6 00 aimee confirming volumes hl p special deals green bayou hl p dealmaker calling find volumes think communicates scheduler case anyway need agree hl p volumes flowed special days get system billed correctly aimee lannou 06 19 2000 02 18 pm edward gottlob hou ect ect pat clynes corp enron enron cc subject hl p 6 00 ed chance would like go aimee,0
hl p volumes 6 00 disregard prior e mail correct spreadsheet hl p forwarded aimee lannou hou ect 06 19 2000 02 10 pm aimee lannou 06 19 2000 01 59 pm pat clynes corp enron enron daren j farmer hou ect ect gary hanks hou ect ect cc subject hl p volumes 6 00,0
meter 1429 daren meter 1429 ind sterling gas plant flow beginning 6 12 small volume could please create deal thanks aimee,0
cuts fyi latest cuts 6 16 richardson oasis el paso 97 j 4 6 0 5 385 cut 615 burlington oasis el paso 97 j 4 15 0 nowl 3 461 cut 1 539 exxon oasis el paso 9 j 49 3 5 3 286 cut 214 6 17 201 k cut oasis pg e waha 34 12 110 10 831 cut 1 279 6 18 201 k cut oasis pg e w 34 12 110 10 166 cut 1 944,0
mtr 980070 10 29 31 1999 deals manually entered pops reallocated well mark,0
hl p daren pat gave spreadsheet showing allocated greens bayou checked deal ticket 286824 ends 6 17 still two days need reallocated please let know extend deal create new one thanks al,0
customer trip july customer trip right around corner sure hearing questions customers day arrives case helpful hints currently today process putting together bring list customers helpful list clothing items sun skin care suggestions etc list may want pack agenda coming shortly know customers responsible getting florida reason high maintenance customer really pushing issue us helping find flight help target flights take still responsible fare please freely offer suggestion use emergency list customers rsvp customers afraid may back please let know make glad coming questions phone call days departure ensure still coming questions concerns let know yvette x 3 5953,0
hl p daren also deal might include san jac meter 1554 ena kept whole al forwarded aimee lannou hou ect 06 21 2000 11 02 aimee lannou 06 21 2000 11 03 daren j farmer hou ect ect cc subject hl p daren pat gave spreadsheet showing allocated greens bayou checked deal ticket 286824 ends 6 17 still two days need reallocated please let know extend deal create new one thanks al,0
calpine daily gas nomination hidalgo daily gas nomination doc,0
desk summary report cpr report named desk summary currently reviewed upgrade told report used bidweek check positions particular pipe particular zone need additional data report could easily added report selection sitara reporting application anyone would like see detailed information report please let know may report already production access please let know format currently cpr sufficient soon possible chao,0
hl p get chance would like go allocated days aim daren j farmer 06 21 2000 03 11 pm aimee lannou hou ect ect cc subject hl p extended deal aimee lannou 06 21 2000 11 03 daren j farmer hou ect ect cc subject hl p daren pat gave spreadsheet showing allocated greens bayou checked deal ticket 286824 ends 6 17 still two days need reallocated please let know extend deal create new one thanks al,0
fw pymt 03 01 sales adjustment cowtrap fyi per previous e mail e mail sandra wehner tess original message wehner sandra sl enron mailto imceanotes 22 wehner 2 c 20 sandra 20 28 sl 29 22 20 3 cswehner 40 dow 2 ecom 3 e 40 enron enron com sent thursday may 24 2001 2 48 pm ray tess cc lamphier gary trochta mary ml mudd christopher cj subject fw pymt 03 01 sales adjustment cowtrap tess would please check commercial manager price record 5 30 records indicate purchasing gas inside ferc houston ship channel less 7 would 5 30 april please recheck thanks sandra wehner contract administrator 713 978 3667 phone 713 978 3690 fax e mail swehner dow com original message trochta mary ml sent thursday may 24 2001 2 37 pm tess ray enron com cc wehner sandra sl subject pymt 03 01 sales adjustment cowtrap tess showing price 5 30 bluedolphin cowtrap please check price showing 5 31 original message tess ray enron com mailto tess ray enron com sent thursday may 24 2001 2 17 pm mltrochta dow com subject pymt 03 01 sales adjustment cowtrap importance high invoice cowtrap set pymt date see attached file invoice cowtrap 0401 xls original message trochta mary ml enron ecom 3 e 40 enron enron com sent thursday may 24 2001 1 38 pm ray tess subject pymt 03 01 sales adjustment cowtrap hello tess 3 154 56 set payment tomorrow 5 25 01 get bluedolphin set payment 5 29 01 thank original message ray tess mailto tess ray enron com sent thursday may 24 2001 1 30 pm mltrochta dow com subject pymt 03 01 sales adjustment cowtrap importance high hi also send pymt 03 01 sales adjustment inv 2594 sa amt 3 154 56 due date 5 25 01 thanks tess ray tess ray enron com contract accountant gas settlements sales houston pipe line co 1201 louisiana la 1524 b houston tx 77002 tel 713 571 3274 fax 713 646 8875,0
fuel answer systems processes handle please let know asap thanks edward gottlob 06 22 2000 10 57 bherod enron com cc subject fuel brenda know fuel big risk one things trying get shipper pay fuel would mean would purchase transport possibly sell gas fuel percentage part price downstream systems scheduling etc handle,0
fuel application fuel retained transportation treating contracts done zone compressor fact sure times either short long compressor fuel compared pipelines total usage usually short think market let lay risk would really nice could get system track compressor fuel used service specific contracts afraid always facility planning issue fuel cause imbalances transportation contract pipeline could long fuel due running compression case would inject hold linepack excess seems would look fuel total basis michael eiben 06 22 2000 01 09 pm brenda f herod hou ect ect cc lisa csikos hou ect ect daren j farmer hou ect ect mary smith hou ect ect rita wynne hou ect ect steve venturatos hou ect ect pat clynes corp enron enron edward gottlob hou ect ect subject fuel need discuss concern would know hpl retaining compressor zone make sure recoup fuel cost also could allocated fuel cause contract imbalance think pipeline operations handle scheduling third party fuel retainage retain fuel ena transports need come plan nominate marketing operations houston pipeline currently process place enron north america corp brenda f herod 06 22 2000 12 35 pm lisa csikos hou ect ect daren j farmer hou ect ect mary smith hou ect ect rita wynne hou ect ect steve venturatos hou ect ect pat clynes corp enron enron michael eiben hou ect ect cc edward gottlob hou ect ect subject fuel answer systems processes handle please let know asap thanks edward gottlob 06 22 2000 10 57 bherod enron com cc subject fuel brenda know fuel big risk one things trying get shipper pay fuel would mean would purchase transport possibly sell gas fuel percentage part price downstream systems scheduling etc handle,0
fuel per mary sitara handle either calculate withhold volume deal fuel part price steve says nightmare denver office take follow throughout systems get back ed discuss really appreciate michael eiben 06 22 2000 01 09 pm brenda f herod hou ect ect cc lisa csikos hou ect ect daren j farmer hou ect ect mary smith hou ect ect rita wynne hou ect ect steve venturatos hou ect ect pat clynes corp enron enron edward gottlob hou ect ect subject fuel need discuss concern would know hpl retaining compressor zone make sure recoup fuel cost also could allocated fuel cause contract imbalance think pipeline operations handle scheduling third party fuel retainage retain fuel ena transports need come plan nominate marketing operations houston pipeline currently process place enron north america corp brenda f herod 06 22 2000 12 35 pm lisa csikos hou ect ect daren j farmer hou ect ect mary smith hou ect ect rita wynne hou ect ect steve venturatos hou ect ect pat clynes corp enron enron michael eiben hou ect ect cc edward gottlob hou ect ect subject fuel answer systems processes handle please let know asap thanks edward gottlob 06 22 2000 10 57 bherod enron com cc subject fuel brenda know fuel big risk one things trying get shipper pay fuel would mean would purchase transport possibly sell gas fuel percentage part price downstream systems scheduling etc handle,0
new eol product texas gas group definitely rolling super peak 5 x 8 product gas delivery 1300 2100 cdt decide roll another product probably peak 5 xl 2 900 2100 cdt let know sometime today relay prices monday dale neuner 06 23 2000 09 43 steve venturatos hou ect ect melba lozano hou ect ect sheri thomas hou ect ect robert b cass hou ect ect cc subject new eol product steve one issue immediately comes mind general terms conditions ability handle intra day nominations may require new product type gtc presently trading product otc unprecedented dale dale neuner hou ect ect cc subject new eol product forwarded melba lozano hou ect 06 23 2000 09 30 enron north america corp steve venturatos 06 23 2000 09 29 sheri thomas hou ect ect melba lozano hou ect ect cc subject new eol product finalizing plans introduce new gas products july product would hourly product either 5 x 8 5 xl 2 5 xl 6 even though decided product introduce thought would give heads keep loop,0
fuel need discuss concern would know hpl retaining compressor zone make sure recoup fuel cost also could allocated fuel cause contract imbalance think pipeline operations handle scheduling third party fuel retainage retain fuel ena transports need come plan nominate marketing operations houston pipeline currently process place enron north america corp brenda f herod 06 22 2000 12 35 pm lisa csikos hou ect ect daren j farmer hou ect ect mary smith hou ect ect rita wynne hou ect ect steve venturatos hou ect ect pat clynes corp enron enron michael eiben hou ect ect cc edward gottlob hou ect ect subject fuel answer systems processes handle please let know asap thanks edward gottlob 06 22 2000 10 57 bherod enron com cc subject fuel brenda know fuel big risk one things trying get shipper pay fuel would mean would purchase transport possibly sell gas fuel percentage part price downstream systems scheduling etc handle,0
